UnitID,sales,inventory
8246,34506.6935,28121.5782
8247,40727.24225,27848.864
8248,38977.8657,21824.10234
8249,33279.28215,19985.60458
8250,42658.77923,23099.96718
8251,37108.52026,19632.98575
8252,41390.32884,26019.97322
8253,37976.04783,22828.30444
8254,39728.78637,24202.61095
8255,36920.40656,23289.63473
8256,34179.0581,24760.84738
8257,40581.29054,21434.02348
8258,39568.78968,27555.49898
8259,42893.41011,24371.16954
8260,38031.0734,24278.18416
8261,37950.43031,27356.71057
8262,39604.12361,24446.20229
8263,36747.31576,20180.21731
8264,41922.87895,25585.54222
8265,35485.67818,25509.07367
8266,30828.06869,25932.45603
8267,35685.7293,23126.58831
8268,32017.78161,22018.5632
8269,38813.95343,24850.01185
8270,38385.43699,25069.853
8271,39458.89198,28399.2637
8272,33681.80173,26845.64123
8273,35715.20285,17774.71037
8274,39246.32362,26544.57606
8275,38536.13004,20704.67733
8276,39847.65671,25540.98596
8277,35335.20441,28458.15619
8278,37251.19377,29501.86613
8279,36767.50456,20584.6116
8280,33615.46593,21240.93462
8281,38109.80678,24519.32102
8282,3141.07336,2892.734593
8283,29974.86318,28181.31361
8284,15794.47262,14187.87532
8285,18269.22362,17396.32534
8286,17184.57373,8225.672378
8287,31444.79201,21690.88963
8288,22579.71671,9267.828921
8289,5874.375618,9542.190402
8290,16465.44012,9073.393538
8291,10093.79303,11522.95173
8292,33739.45851,23995.58122
8293,20116.74332,18074.65267
8294,26415.24567,21282.23967
8295,45389.14431,28927.64541
8296,40245.81546,32471.66603
8297,19061.45897,18619.94905
8298,12850.19621,7509.496017
8299,26443.005,22697.76818
8300,26229.8993,21779.94525
8301,15464.01921,5874.601226
8302,18002.76486,18911.55975
8303,18580.36578,15315.53983
8304,18542.44248,13184.89465
8305,9966.589305,7696.883937
8306,6740.717878,9894.821549
8307,13105.21876,10325.101
8308,18799.04067,18640.2592
8309,22470.67614,18226.83191
8310,24332.97759,19106.07676
8311,29364.87233,29956.37814
8312,20541.46901,7125.521706
8313,21639.03623,16207.30234
8314,23382.53149,22278.06938
8315,12058.6118,13851.29205
8316,22865.56356,20416.89437
8317,22913.22243,15235.05663
8318,15381.31442,16534.64767
8319,12339.90776,13688.81005
8320,7934.168832,5566.588966
8321,33552.68866,18138.64878
8322,31554.00275,27698.90204
8323,29805.26411,23206.86212
8324,20121.80813,15265.5949
8325,13429.93012,5541.343977
8326,29936.66337,27132.15659
8327,25730.95019,12842.30668
8328,24474.16727,16373.87633
8329,30721.78336,25187.73867
8330,21005.44925,14891.42186
8331,23254.02589,18530.5876
8332,19594.29769,11948.19473
8333,8281.632625,9731.344588
8334,38844.63545,26414.94192
8335,24268.79945,11890.3875
8336,22090.57984,12943.90936
8337,39612.33494,25352.27803
8338,6598.84778,4835.208163
8339,30061.15935,26326.68335
8340,24579.6349,15215.52957
8341,11161.34599,14184.12909
8342,9957.492973,4762.802356
8343,22015.94592,17450.67826
8344,25644.36728,23734.76293
8345,22579.14197,14968.65824
8346,27908.01529,16749.55691
8347,12711.20179,5735.63226
8348,11525.83101,8870.142524
8349,8283.765338,10542.72257
8350,21970.24502,17911.14026
8351,26353.46968,27362.20996
8352,30598.64907,25997.25869
8353,33888.75326,24265.33457
8354,7761.960249,4324.236071
8355,43048.71864,29822.43416
8356,24951.97802,18527.2871
8357,14480.27442,11628.07436
8358,37798.30777,24491.74461
8359,29937.85557,22963.00994
8360,21185.99963,9013.557842
8361,32899.92723,24561.86965
8362,25041.47838,14731.19571
8363,39173.74284,30616.80914
8364,31754.69366,25902.58468
8365,36364.75472,22765.19909
8366,8924.580362,880.2255015
8367,28965.49042,15039.66426
8368,14784.18871,6721.504504
8369,23772.48025,13901.09603
8370,31328.14257,24556.02172
8371,30094.59383,24299.92355
8372,11834.66341,13641.38602
8373,20611.15659,9496.295606
8374,19609.37814,11951.10405
8375,13004.737,10080.78483
8376,7147.494019,3879.625958
8377,20441.71375,21886.27778
8378,16794.91204,8845.417925
8379,29912.89649,23301.95925
8380,2686.831571,5687.451768
8381,28864.57769,15339.83003
8382,23937.44578,19749.26515
8383,14273.89821,14401.37735
8384,29713.47724,17342.95554
8385,19607.54887,16605.15495
8386,30930.44791,18264.52927
8387,38921.56055,27494.93081
8388,27300.15638,14666.24304
8389,13077.48292,13411.39357
8390,29228.25661,21115.61002
8391,10989.04129,8477.639667
8392,30512.90312,16460.56719
8393,30554.81963,20885.34035
8394,13885.77577,10130.87536
8395,20947.4529,21902.63695
8396,1016.209706,4093.62298
8397,19691.43252,18839.70912
8398,19539.48051,16746.75869
8399,2237.53403,389.5180858
8400,13109.61989,18027.30501
8401,26862.42989,21799.58565
8402,11615.6736,5884.793921
8403,13884.20345,5840.349208
8404,3172.060139,1663.538767
8405,6717.374037,4132.119149
8406,26297.03461,24510.25584
8407,19083.58926,7196.994158
8408,30939.40566,27250.41022
8409,2327.708622,2887.516777
8410,36900.07756,22786.84748
8411,31903.78588,27491.00178
8412,21006.4853,15650.82106
8413,13124.88688,12421.11257
8414,28367.32464,20457.37828
8415,10642.44186,343.0677022
8416,24043.49914,16707.76889
8417,12777.78815,3859.252668
8418,31984.39534,25835.3483
8419,17323.64729,4564.697067
8420,11848.30121,18147.44344
8421,5408.893359,13354.51263
8422,14406.66325,21349.7084
8423,21534.87832,12758.93691
8424,31088.12027,20047.46716
8425,18786.08873,22522.53182
8426,28991.5218,18210.10485
8427,34841.89914,26544.20795
8428,16288.38242,13695.13662
8429,9879.461094,7107.558613
8430,37692.19942,25905.82574
8431,30873.27668,23668.54841
8432,30652.37405,25438.53534
8433,14793.74907,17775.79045
8434,14991.99992,10856.58594
8435,23814.60709,24532.23279
8436,27967.30267,18242.44103
8437,18987.66939,12293.24894
8438,11550.18346,16432.93717
8439,33066.04436,26121.30431
8440,6626.275386,9772.294368
8441,22629.96431,14973.0314
8442,14685.80327,13967.08176
8443,41877.09732,31955.60803
8444,8731.74262,4158.103986
8445,33966.64681,27717.65239
8446,13686.55776,5771.061606
8447,25767.48252,24922.58932
8448,37980.2869,30065.35597
8449,22005.19749,19552.65714
8450,5121.692608,4829.514568
8451,24417.69892,15460.91537
8452,25094.51612,21886.11242
8453,31932.0397,30834.39008
8454,35462.46738,24931.95028
8455,11425.06889,7556.793667
8456,33400.60423,25260.38039
8457,27741.70967,20027.51703
8458,12947.06669,11589.36965
8459,26551.03927,23294.81889
8460,23553.64323,15443.73418
8461,15664.26966,14564.46499
8462,21448.25158,18057.60342
8463,39222.75496,25089.47169
8464,26390.49082,17521.36822
8465,19255.72476,21503.74403
8466,25991.93983,19811.70088
8467,24343.13,17106.90795
8468,7817.985626,762.3891333
8469,33099.86683,14945.93289
8470,9425.115664,8518.258114
8471,10141.67062,5315.715853
8472,21622.73965,17947.54003
8473,18567.48679,18285.35709
8474,24258.0762,16268.15825
8475,5759.563471,7997.393203
8476,32934.93288,30684.64499
8477,14254.53301,10633.79484
8478,7705.867384,9955.352455
8479,21713.74721,17606.88857
8480,16887.70774,9757.537053
8481,16488.37247,13475.7177
8482,15893.37341,12692.19879
8483,1787.492931,3032.216464
8484,33675.20345,30907.18918
8485,22082.97184,19635.52363
8486,13951.61288,12045.7476
8487,34195.78467,21451.18089
8488,25995.40043,15997.18543
8489,8307.732309,8390.242258
8490,22509.28298,15789.41996
8491,12673.51175,6699.124972
8492,11320.81597,10530.5999
8493,22436.40008,20738.0935
8494,37232.98307,31917.75057
8495,13046.90979,8936.641096
8496,22275.75939,11598.14514
8497,210.4967954,2990.580635
8498,26159.03544,23623.16016
8499,35616.03673,22654.44443
8500,25721.9343,22816.33707
8501,15594.93262,9129.091768
8502,8669.070966,3296.467847
8503,32572.30096,25686.12333
8504,12955.94728,15857.00744
8505,30470.38601,28703.2288
8506,29191.64221,21201.35193
8507,2090.668961,5734.578268
8508,34616.32172,26494.18965
8509,14713.04076,10609.99785
8510,15029.35668,8380.481661
8511,23822.13384,20460.10832
8512,9548.547705,3004.679313
8513,2618.835413,163.5928584
8514,29499.75777,29763.97885
8515,22711.39071,19849.4531
8516,31000.76904,25300.5837
8517,36388.51915,27391.1921
8518,38323.02897,24967.665
8519,28513.39314,25480.97536
8520,28976.99108,17655.94537
8521,27795.02665,11913.11724
8522,5469.492483,6055.73068
8523,21769.40989,16621.94407
8524,37109.31135,29802.69112
8525,34095.39243,25681.03251
8526,24476.82581,14195.06588
8527,31012.98561,20135.51819
8528,19197.22726,13563.78136
8529,18686.78223,15861.71387
8530,12785.39625,11788.29018
8531,24372.15924,22872.82041
8532,21516.42391,16212.7284
8533,11802.54709,5990.210942
8534,6761.131347,5016.885672
8535,31998.46733,19545.61283
8536,12613.10052,10831.97295
8537,8092.298426,11874.9194
8538,18003.28583,14737.54811
8539,6266.181263,4579.336237
8540,20957.54716,22499.48792
8541,9684.090342,11854.71624
8542,28408.90407,18959.69187
8543,22977.99379,17495.24614
8544,20468.57635,17946.94303
8545,38612.7459,28019.85036
8546,19344.71246,9294.051097
8547,15829.41455,10981.00435
8548,7278.603733,13074.21058
8549,24405.44428,19645.67968
8550,4631.807128,5082.32556
8551,24628.26739,11101.89327
8552,16848.93616,10948.81854
8553,10046.95571,15931.87022
8554,26195.81753,15871.11691
8555,19475.22272,16533.41116
8556,4328.163071,1493.534224
8557,19255.50279,11034.8328
8558,41966.33622,32309.12557
8559,9463.740935,5794.000979
8560,12483.07826,5942.633176
8561,9555.260506,10169.62177
8562,7954.048696,11394.51149
8563,30020.49663,27538.56251
8564,17089.22975,8627.730223
8565,2813.143645,5126.794617
8566,30048.51644,18698.1903
8567,5478.861488,7358.044463
8568,23481.01305,22749.09015
8569,5402.674158,10624.62116
8570,15956.87304,22767.45703
8571,6507.234982,11700.24342
8572,2918.97325,1006.425284
8573,7762.533124,6465.18276
8574,30301.89106,14771.5493
8575,13836.45751,12856.48476
8576,27979.95177,17011.93504
8577,43913.74453,30462.96202
8578,13054.00971,14383.17809
8579,23852.1164,16877.70554
8580,16283.85763,14669.45168
8581,15059.78192,7385.181711
8582,21716.13516,13339.00035
8583,34168.13474,25478.0308
8584,24474.14352,20844.22169
8585,32649.18158,17998.84916
8586,31335.30465,14668.74404
8587,42393.8081,34220.56341
8588,23018.7464,21470.06651
8589,7481.515586,8009.144285
8590,16170.48575,14817.36397
8591,17212.12204,18290.41446
8592,12584.83133,1487.645417
8593,25356.50571,22333.32215
8594,27686.34905,21280.01534
8595,37795.78855,32431.81378
8596,33488.29099,21455.852
8597,45401.70663,34715.81428
8598,9480.086077,9335.093152
8599,29990.68107,19765.10324
8600,22570.23736,14354.87593
8601,17009.5681,12954.60216
8602,38533.61482,27360.58187
8603,26539.84217,22748.50661
8604,28166.81918,18799.40351
8605,17458.01799,14928.00768
8606,7623.988202,5968.551867
8607,11717.23884,12164.10971
8608,10702.42346,5741.83288
8609,28105.96053,23954.28051
8610,23401.59732,15965.92549
8611,18235.57606,14848.2476
8612,8155.794476,5323.470302
8613,4747.855531,731.8197058
8614,18140.61346,15939.42181
8615,32353.56723,21835.9295
8616,25963.37099,26304.71006
8617,22741.25003,17459.91742
8618,21338.09123,15515.94921
8619,33757.21501,28983.7483
8620,16567.30953,14098.99707
8621,26133.5027,12783.51924
8622,9168.058992,9075.703385
8623,25906.53948,23547.31858
8624,17076.22611,9799.88759
8625,34503.34896,17902.77145
8626,6105.466894,1986.83055
8627,35689.95704,27483.57312
8628,29208.01865,24768.11807
8629,35301.55152,26459.95956
8630,2624.056681,5230.714935
8631,29478.80144,20196.02981
8632,23072.16859,13154.40795
8633,16835.00777,8394.112666
8634,17155.46088,16127.81002
8635,28622.53533,27511.71308
8636,3227.647286,1458.628683
8637,12582.14777,11054.65494
8638,9067.286875,9482.900043
8639,20069.28809,10471.40767
8640,37410.04109,25892.21063
8641,18226.24216,8714.0569
8642,37318.66712,23779.87101
8643,20050.47277,14216.32472
8644,36366.60643,28038.57356
8645,9475.135806,5378.319875
8646,7282.914196,4383.76384
8647,27537.70329,23436.08757
8648,22166.72487,17274.85547
8649,19284.60155,12190.97364
8650,27786.37265,16261.43726
8651,36122.19298,28284.52021
8652,15174.66678,7149.05459
8653,16657.57373,22051.35924
8654,15619.6448,9386.959686
8655,39842.38404,24911.83977
8656,38002.5049,23730.03981
8657,36854.74843,27868.94348
8658,36370.36109,25339.98762
8659,36203.15851,29409.82144
8660,37927.40428,24451.78621
8661,39595.82443,16462.62496
8662,37570.78349,20593.90347
8663,39563.22673,20584.19876
8664,36016.89058,30578.9827
8665,39047.12853,25461.72312
8666,38215.40169,22410.21314
8667,39852.12837,21569.92513
8668,37285.7949,27695.37496
8669,38296.13956,24114.65481
8670,35917.76959,25708.58675
8671,38918.99296,23540.43786
8672,39554.77395,18800.60588
8673,38476.95508,21249.63083
8674,38318.11876,23575.40701
8675,41116.76751,15702.61615
8676,37894.57166,24593.53232
8677,38381.78029,27727.91172
8678,36881.5487,25068.38389
8679,37202.65339,20452.70189
8680,39442.98212,22828.66554
8681,38877.55544,25790.04545
8682,38717.63297,24088.79739
8683,37962.36837,20800.64072
8684,41517.17874,19798.55403
8685,42235.38289,17152.64439
8686,38612.37933,21968.31272
8687,39045.56349,18143.43477
8688,34785.69479,29378.25059
8689,39740.76424,25845.35032
8690,42075.85519,16068.54891
8691,38853.19887,28339.35266
8692,40299.19321,18472.9387
8693,40411.65457,17038.55542
8694,35229.64937,27270.84434
8695,39897.17042,23655.3335
8696,41721.84279,13570.62963
8697,37971.22118,22930.22752
8698,35748.39047,26274.42458
8699,36350.7897,28789.20252
8700,36793.75595,22480.2966
8701,41406.90792,19230.11002
8702,39104.05339,23750.97145
8703,36249.90905,26260.97132
8704,41708.90727,17251.48521
8705,36929.75824,24451.54285
8706,35796.5007,23174.30513
8707,36557.80221,27952.69789
8708,41700.05868,14597.22039
8709,37423.64454,25613.76398
8710,42633.97078,15396.0992
8711,40360.01144,20913.1229
8712,38086.0861,23436.23307
8713,39721.30962,20310.59057
8714,38132.50069,26253.56149
8715,37312.02044,24029.11262
8716,37083.40996,25395.17315
8717,39853.16822,17748.50041
8718,37861.87771,23759.25797
8719,36630.04865,27428.86716
8720,40668.85991,22250.59913
8721,40526.1293,18519.69337
8722,39124.69863,23124.23401
8723,39745.08802,21828.36453
8724,36702.83426,22666.80534
8725,37693.1823,25363.80641
8726,39290.78801,25560.94105
8727,37253.39377,23920.5592
8728,36540.32689,23977.48068
8729,37355.23896,26668.45456
8730,38199.85619,18734.88106
8731,37809.11385,22774.14305
8732,36572.97078,27580.21594
8733,35585.27333,28315.49288
8734,38437.28423,23123.49339
8735,38773.36663,23687.41935
8736,38168.90315,21933.42877
8737,38992.56896,22986.02129
8738,37774.27595,25155.34934
8739,37931.99091,20418.69138
8740,40785.3368,16691.58739
8741,37434.89025,22312.00729
8742,37089.23238,28970.58529
8743,42196.22834,16288.88878
8744,38416.64186,23399.33104
8745,37219.54185,26564.71129
8746,36882.17045,25584.72525
8747,39943.79096,23929.44327
8748,37063.03329,25007.51437
8749,37020.06312,23893.65246
8750,36917.99068,22727.44789
8751,35287.05895,28747.57714
8752,41129.54673,19948.71096
8753,41441.78976,18835.04751
8754,41278.08751,18921.7747
8755,41071.96765,19687.9603
8756,41355.7599,16444.78734
8757,40900.93656,16380.60121
8758,38049.49265,25529.37668
8759,40233.19555,22360.02226
8760,37110.67383,26811.43011
8761,40195.33897,22361.73613
8762,42248.00033,16357.26371
8763,39868.64158,23770.20657
8764,42114.90577,16217.35224
8765,36977.49281,27804.50879
8766,38325.85913,24369.20632
8767,37137.21922,25920.93386
8768,36996.63595,27241.90435
8769,40659.34732,19361.05561
8770,38892.64179,22406.02319
8771,40169.45448,20149.48664
8772,38642.70275,21883.15722
8773,40972.57813,21125.90429
8774,39296.42452,21999.57466
8775,35852.49196,27257.15918
8776,40544.19994,18623.45615
8777,38549.77805,23918.19975
8778,38430.98716,23101.76987
8779,36352.18724,26139.01891
8780,37302.13527,27216.05289
8781,34571.81222,33631.37825
8782,40960.71402,17535.78652
8783,35357.71302,25993.04025
8784,39000.87396,21100.36272
8785,38528.64531,23130.68973
8786,37165.07402,25647.43705
8787,39019.32399,24729.83796
8788,37637.22137,26141.4884
8789,37885.34423,18181.06707
8790,39087.89764,25728.65817
8791,39628.89951,21340.24684
8792,40084.55632,19014.53467
8793,37424.00079,23521.97833
8794,37529.48616,23203.07413
8795,39474.89762,20726.00196
8796,36030.68102,28238.10638
8797,34757.39152,29958.47034
8798,36645.17708,23550.5238
8799,38292.59626,24518.82895
8800,39132.30358,23895.69354
8801,36876.4654,27202.43527
8802,39598.60638,22284.53691
8803,36888.72082,27337.97691
8804,38787.02931,23406.49489
8805,41595.78844,20677.39677
8806,35932.09221,27635.89235
8807,38814.35981,22654.6225
8808,38632.33814,24862.9002
8809,37303.71377,24053.08678
8810,36860.73557,26123.05393
8811,43006.94492,15725.27044
8812,37601.56081,22380.71858
8813,36669.04201,24803.87898
8814,39793.56025,23433.73699
8815,41790.78928,19201.43235
8816,39175.44161,22626.28034
8817,40004.60858,21393.23314
8818,40096.76524,20933.55366
8819,39863.45008,18977.65599
8820,40378.07995,17434.179
8821,40421.12673,21300.84358
8822,39582.95649,22444.91069
8823,40989.58875,19251.21879
8824,36122.30318,23573.09257
8825,39431.86639,21178.05383
8826,37457.92337,25770.88622
8827,37220.48548,24518.11108
8828,38162.09007,25179.35056
8829,37169.5124,22899.30782
8830,36563.95752,28066.09241
8831,36224.23777,24518.60049
8832,40186.69171,21004.57389
8833,35517.16312,28479.83117
8834,38414.91367,21651.1568
8835,41542.4759,18745.6326
8836,41480.0261,16714.12953
8837,37544.32717,21855.32018
8838,36790.60031,26425.35406
8839,42163.6888,17934.49754
8840,39614.51841,21843.93838
8841,37522.07852,23713.13691
8842,41972.1643,17907.50069
8843,41472.18314,14952.06249
8844,39339.35647,19755.07478
8845,36905.57361,22127.97314
8846,39328.59349,21404.58446
8847,40310.63812,20514.58088
8848,41860.56648,13888.89081
8849,34956.85691,30371.59819
8850,37280.95384,19507.58664
8851,36380.73918,30030.73508
8852,37775.82569,19821.06136
8853,40875.8803,19623.05083
8854,36874.69616,25963.14125
8855,36609.61025,26991.33893
8856,35944.29516,27349.33355
8857,40701.526,19694.82461
8858,37914.36331,23121.49271
8859,39917.0786,20544.26322
8860,41161.40888,20836.97671
8861,39506.02925,21797.41614
8862,42191.91492,17422.60865
8863,39761.13521,21711.53465
8864,40421.55513,22763.99448
8865,39634.75378,20988.9036
8866,37241.48112,25234.35067
8867,34549.18252,30014.64271
8868,36184.31519,28537.21795
8869,38733.14548,22810.4756
8870,39521.29951,21491.98777
8871,38904.39098,22414.13159
8872,37881.31842,25885.31601
8873,37389.5637,24498.69562
8874,37822.66307,24762.88154
8875,40911.46037,17084.57291
8876,40585.96079,20056.9221
8877,39821.20015,21806.41379
8878,38591.31721,23368.56452
8879,37106.7351,23458.78412
8880,38646.44336,20866.25129
8881,36957.02147,28285.00925
8882,42046.50842,17107.3787
8883,38370.38477,23724.1092
8884,37616.51414,28464.13237
8885,39281.70175,23577.60053
8886,37358.40157,25378.68409
8887,41683.39732,20501.69573
8888,38557.98165,23995.42604
8889,40680.33823,18536.64819
8890,37876.4009,24875.33638
8891,35303.08832,25760.10025
8892,39887.1027,20866.15466
8893,35767.90806,27200.41276
8894,37174.67138,27471.71235
8895,40159.70873,22422.67727
8896,37740.34955,21548.6441
8897,35305.65439,30472.86805
8898,40114.41201,22830.96047
8899,37417.69445,29625.55263
8900,33754.36351,29148.13339
8901,39159.01652,19569.72043
8902,36559.63984,27074.75634
8903,37194.27675,25742.82568
8904,38988.78435,24177.53189
8905,40048.83635,25325.01115
8906,39544.47644,21905.32556
8907,40067.90062,22794.87321
8908,37694.18942,23129.10001
8909,39342.39364,18364.34645
8910,39858.43427,18350.53589
8911,40224.4521,20879.86936
8912,35679.3831,30327.39324
8913,39349.09031,26250.95348
8914,36100.13635,29834.34152
8915,42011.05674,19999.58967
8916,39366.39117,24222.08683
8917,37359.70377,21434.72885
8918,37965.24729,23304.61429
8919,36294.11956,28782.15443
8920,35503.83766,25636.97634
8921,37665.30437,21999.12064
8922,35828.74432,27426.86678
8923,35759.64355,24408.27979
8924,37487.07602,23250.07558
8925,36559.7906,24384.72606
8926,39739.20622,18884.53595
8927,41137.09634,17403.04822
8928,38325.48292,24125.82322
8929,39869.32416,18541.1265
8930,39665.29011,20812.00842
8931,36992.3131,26125.7862
8932,39066.59549,24666.80026
8933,36478.52506,25238.84069
8934,36748.31173,25157.98869
8935,40825.32156,17258.19423
8936,39751.47909,21154.92633
8937,39045.86825,23011.77542
8938,37749.57944,23734.09391
8939,35547.66998,32338.92973
8940,37806.73081,24810.27713
8941,38166.10366,25449.24742
8942,38167.37057,23347.25255
8943,35884.32861,29578.85617
8944,39991.65428,24116.69103
8945,37521.82136,28306.28461
8946,40917.2353,20180.99945
8947,36839.21096,25745.0952
8948,39343.48358,21388.30351
8949,41464.0876,16357.28753
8950,35464.76405,27642.13576
8951,38575.60547,22788.36933
8952,36145.61845,24317.10953
8953,38882.6111,23321.56637
8954,38441.13652,22894.88779
8955,34427.36742,29148.49748
8956,41008.75714,18078.78662
8957,39224.50883,22326.13721
8958,36354.78629,28269.24807
8959,41159.03773,18561.00499
8960,40689.37585,20276.23491
8961,37077.5136,23702.1011
8962,40056.94812,19090.4896
8963,36814.96023,27427.19886
8964,37960.09774,23626.25756
8965,36350.90272,27337.2537
8966,37746.94078,24220.29404
8967,34491.83515,27947.80624
8968,35308.54211,25991.60563
8969,39756.82362,20285.49286
8970,39420.62975,21851.82318
8971,40115.36783,23105.30623
8972,38670.23633,23690.32308
8973,35596.95297,27422.52885
8974,35559.92417,28478.55755
8975,35836.08611,26651.23819
8976,38656.15259,24460.35898
8977,38801.72901,20988.26419
8978,36255.6766,23692.60346
8979,36274.07659,28020.50762
8980,36866.74238,22991.94857
8981,39312.16984,25723.5812
8982,36766.80385,24501.07354
8983,36491.8277,28686.07212
8984,40969.20154,17826.55961
8985,39458.57229,19603.46379
8986,39056.14574,18284.72728
8987,40533.30472,18757.62526
8988,40178.90899,17323.48972
8989,36673.48011,22036.71802
8990,40121.3387,19137.57992
8991,42046.03056,18987.68371
8992,37967.7248,26091.93421
8993,38381.12538,26446.05735
8994,39719.57066,22117.1157
8995,39513.64708,17273.31119
8996,38498.67125,24488.69895
8997,39723.00218,18217.37995
8998,41331.663,20672.70031
8999,36795.65526,25333.29622
9000,38157.65123,24775.38365
9001,40594.09253,17859.19464
9002,39537.53651,21474.4203
9003,37743.70782,20661.97241
9004,37722.55527,21427.96875
9005,39865.38703,22371.77359
9006,35900.42355,24230.94982
9007,36766.46747,25243.02996
9008,35716.10167,30047.42915
9009,42034.9477,14780.1043
9010,38235.42412,24522.46987
9011,38674.61207,23033.22388
9012,40163.04778,20959.20879
9013,38033.15399,24159.81424
9014,40830.12482,20266.2338
9015,40005.52901,20857.84219
9016,41053.6378,19743.26664
9017,35423.0821,28491.00887
9018,37614.95977,24693.91587
9019,41428.19558,17635.9657
9020,37690.84443,26014.46134
9021,40690.94082,17321.44139
9022,15978.64539,15750.85636
9023,41612.90693,33895.63932
9024,268836.1531,51952.1851
9025,149956.2769,30700.21425
9026,183281.87,31031.97397
9027,158407.0675,45538.86701
9028,154777.6515,59864.67858
9029,155022.7625,29411.74192
9030,94548.67651,44709.05569
9031,114389.76,18680.06237
9032,58769.48748,9757.695135
9033,177767.8391,21314.93021
9034,50420.01486,24677.76406
9035,23011.87546,21155.76732
9036,232587.3944,54728.09431
9037,232517.033,72568.4102
9038,117549.3874,52646.02694
9039,52829.87156,6645.583782
9040,251943.2225,64600.0218
9041,115713.0717,35590.85238
9042,145299.8083,49267.00433
9043,180837.7473,72116.20945
9044,98783.73872,33174.35143
9045,30117.81476,29810.28253
9046,113480.1348,57411.24113
9047,125083.9411,26988.92273
9048,121602.3423,35644.95576
9049,75073.25271,29722.78313
9050,80232.78298,32298.69872
9051,159224.4222,32473.38451
9052,220588.452,55402.32743
9053,114794.6232,48100.68152
9054,2547.265148,13902.47242
9055,151622.4452,47112.34808
9056,116145.3206,55822.92573
9057,7383.161019,13000.28704
9058,226221.8137,70982.245
9059,27596.57503,13371.26828
9060,92298.76628,23848.17203
9061,166040.5931,26930.43916
9062,135732.483,37941.00927
9063,124272.8464,29823.86432
9064,194765.3959,30429.99531
9065,147322.3041,35434.04788
9066,71233.82299,25707.27653
9067,126052.3111,45418.81779
9068,93486.67842,5907.162606
9069,46768.47391,12066.14322
9070,94382.84136,41124.21051
9071,110340.4811,12289.34387
9072,161173.4457,51174.96846
9073,89605.20416,11701.21509
9074,214899.0843,45907.1628
9075,67052.77177,9840.53588
9076,61275.90691,18593.23757
9077,171782.7147,32490.04669
9078,176650.1545,64572.9807
9079,70713.03246,27804.64671
9080,152671.3617,29014.49405
9081,160232.5563,35759.6181
9082,32365.32226,656.1716737
9083,112454.5579,44207.47348
9084,227321.591,49580.28625
9085,207438.7852,54965.50468
9086,92014.03159,19018.37137
9087,27404.39224,2763.887672
9088,151581.5511,38019.13107
9089,119905.1785,23662.51276
9090,185841.6647,41258.80209
9091,67911.58752,17357.89183
9092,218646.2995,67849.50034
9093,46259.05779,1712.60797
9094,193362.0261,29731.26433
9095,112671.4234,59013.74071
9096,149299.9043,52917.22693
9097,8246.882755,10836.75222
9098,177227.833,31934.46685
9099,264492.687,60654.21475
9100,68640.82588,23674.20436
9101,221179.3462,47399.99827
9102,186100.1029,31328.30367
9103,135252.8581,26418.32265
9104,205409.0998,65403.62835
9105,131448.5515,56430.38267
9106,179606.433,50049.19418
9107,231675.3566,69528.18862
9108,126712.9486,26693.79371
9109,124422.1817,35315.86973
9110,72218.99615,29216.83756
9111,172487.2024,53912.89557
9112,58516.94743,19494.24809
9113,166525.9299,31070.95646
9114,39943.59531,23892.79201
9115,147573.4714,33221.95839
9116,117897.6387,59554.73886
9117,104977.3211,23751.86922
9118,231280.7468,73637.22711
9119,106676.9073,35471.43135
9120,135230.1612,21163.66647
9121,44287.44493,21515.31538
9122,122657.734,23126.70164
9123,152257.9421,42075.91825
9124,83435.36368,23716.53135
9125,18027.43289,31375.00392
9126,137421.2136,33154.6064
9127,21498.88009,25833.16089
9128,73703.5608,33530.57904
9129,167283.0932,27149.92931
9130,96227.01143,45161.27445
9131,151936.5423,57815.49508
9132,264815.8867,57961.43164
9133,191573.603,59655.36122
9134,223891.7218,71097.9107
9135,112105.1107,46860.34271
9136,119250.3748,44598.40662
9137,201191.1682,65187.62238
9138,28115.68601,29313.59724
9139,134774.0019,41114.82556
9140,21965.2729,17200.02939
9141,100636.2401,28205.89237
9142,211012.6396,42001.62876
9143,26792.06225,20554.41713
9144,238660.1663,52024.8189
9145,48100.69012,16133.11243
9146,204270.8354,50509.59914
9147,8795.52531,13553.89484
9148,29401.51803,9423.771938
9149,203114.0224,64499.92412
9150,10502.37726,14718.93609
9151,6911.085184,7323.145182
9152,159526.7407,46037.03629
9153,112442.7778,55755.67347
9154,52713.98498,40416.28045
9155,47312.11368,10527.47298
9156,324270.7187,68632.80743
9157,89456.40339,30254.21332
9158,99264.70865,12300.88693
9159,287468.3126,63669.13964
9160,5678.117054,4648.611031
9161,117450.4969,35407.06198
9162,164381.6656,59242.01828
9163,124392.304,25858.11045
9164,43812.37495,14086.57408
9165,134482.1671,15272.23357
9166,163524.0662,51098.76304
9167,68306.64139,14195.87028
9168,160563.6835,19198.06971
9169,194455.9255,63886.45436
9170,68201.07384,19249.03428
9171,72871.44714,29815.44144
9172,43977.56371,27557.71975
9173,46990.01501,36938.13354
9174,20645.21494,7457.751415
9175,66282.35901,9895.969579
9176,114318.0279,16905.86953
9177,40252.68755,22934.38229
9178,77015.01536,27696.43502
9179,293994.3029,52681.81682
