UnitID	sales	inventory	strata
7339	57344.39099	17657.53452	2
7340	53170.89749	20116.3445	2
7341	92726.77777	12180.90177	2
7342	48766.74438	24085.16041	1
7343	60689.21503	15191.65142	2
7344	20841.19162	22440.20824	1
7345	93782.13129	10341.86679	2
7346	9892.497878	31515.86925	1
7347	6514.27396	32025.83302	1
7348	38400.47987	24685.69851	1
7349	53713.80051	22686.56667	2
7350	81299.27328	12026.82427	2
7351	44718.12172	18208.81401	1
7352	78921.99521	11936.71064	2
7353	59133.85932	19460.82948	2
7354	45479.29629	24108.68067	1
7355	71555.61189	13099.95182	2
7356	51721.32472	21695.09741	2
7357	47582.5165	19225.97623	1
7358	82593.84305	15047.31067	2
7359	68411.73746	11610.70277	2
7360	49303.63726	15973.43188	1
7361	37677.03323	19127.71653	1
7362	30754.26994	22780.89016	1
7363	92697.54379	11892.58813	2
7364	8250.225336	30349.32266	1
7365	78851.12947	15662.43966	2
7366	88989.17909	9162.893737	2
7367	50147.91038	14120.74818	2
7368	67942.96346	15081.47891	2
7369	63577.79146	17017.46555	2
7370	33297.17712	22733.90833	1
7371	34440.32776	24822.42605	1
7372	58815.32729	20865.8384	2
7373	102953.1435	3502.049595	3
7374	62613.50412	14098.00613	2
7375	43236.42851	24336.61574	1
7376	91576.86762	15725.80146	2
7377	38051.25601	24030.60265	1
7378	34865.69031	19755.29666	1
7379	90763.16766	12168.36293	2
7380	60303.85209	15912.39734	2
7381	64245.53447	18762.66384	2
7382	20171.14421	27634.35737	1
7383	57693.32645	20468.66708	2
7384	86305.06477	11791.45656	2
7385	75991.73629	11787.10291	2
7386	79334.59245	14819.76817	2
7387	84493.62296	15860.72351	2
7388	83826.99657	13745.24641	2
7389	56759.62886	19126.94239	2
7390	71863.89842	17159.44307	2
7391	94247.31114	14480.91503	2
7392	111907.5201	6731.297317	3
7393	55355.01222	21540.52336	2
7394	50433.60248	18351.96272	2
7395	17009.7924	23592.54261	1
7396	42654.50998	19993.56568	1
7397	36796.8712	26710.77199	1
7398	67476.71077	14686.48075	2
7399	11640.04398	34215.59633	1
7400	95891.80475	8254.497378	2
7401	82316.91865	11603.36514	2
7402	40751.36077	23851.22369	1
7403	12099.21773	32566.31184	1
7404	36740.84866	23036.87585	1
7405	56541.05913	16731.47798	2
7406	46036.14014	25114.75463	1
7407	32314.44401	23844.62164	1
7408	99958.29529	7172.973779	2
7409	25897.81459	24834.96946	1
7410	39977.63545	22078.6056	1
7411	47602.71358	24332.72093	1
7412	41189.3667	18008.23778	1
7413	33202.20158	21613.41648	1
7414	43805.56205	20011.13134	1
7415	20770.43625	25650.56697	1
7416	30831.75501	26839.60182	1
7417	44121.56414	24125.01153	1
7418	24789.07775	27007.88653	1
7419	60832.95065	19763.72347	2
7420	49210.016	18860.69545	1
7421	20698.96859	32780.48747	1
7422	14033.85683	27795.43236	1
7423	90978.03512	12511.68764	2
7424	23872.70045	23995.36431	1
7425	50946.36124	21523.20715	2
7426	89480.96221	7325.0478	2
7427	37563.04627	21588.98576	1
7428	25687.77579	24847.10015	1
7429	77107.00203	12677.8438	2
7430	78250.90575	8746.238948	2
7431	43321.62845	20315.42604	1
7432	67543.13325	19861.44058	2
7433	54756.27851	15948.6678	2
7434	61208.34062	17859.09629	2
7435	81153.04907	12079.71544	2
7436	95871.54975	5845.48105	2
7437	23864.22632	19487.03921	1
7438	45749.05859	18172.54363	1
7439	50729.49646	26342.52198	2
7440	33463.9341	23119.72552	1
7441	53836.17306	23185.33251	2
7442	58650.52358	15592.96881	2
7443	21574.77914	26051.21522	1
7444	62706.98488	19422.33615	2
7445	100966.9675	9897.242155	3
7446	87393.49203	10489.12462	2
7447	74281.31387	13645.99485	2
7448	77443.10623	15999.08014	2
7449	28559.86756	22209.66138	1
7450	45324.37987	17830.35624	1
7451	17390.71317	20456.16463	1
7452	63605.08797	20553.51391	2
7453	80909.53432	11001.26865	2
7454	27423.7385	21434.96695	1
7455	64485.85074	15451.77224	2
7456	2098.170309	31823.82241	1
7457	79870.06533	17414.28696	2
7458	38317.7878	20267.95137	1
7459	51922.86045	19909.06734	2
7460	85446.67444	11374.09155	2
7461	107966.3233	11370.76008	3
7462	69580.83808	11946.84587	2
7463	24018.82743	24286.44308	1
7464	47651.08378	14959.88191	1
7465	87676.09532	8466.686832	2
7466	41564.44145	20055.50568	1
7467	6532.944655	24626.08341	1
7468	74873.01284	17171.71978	2
7469	102998.6991	7272.88109	3
7470	64991.60878	17434.51739	2
7471	74152.15931	10623.45592	2
7472	37833.05948	19492.62274	1
7473	25413.96864	28334.28472	1
7474	69666.18264	16170.46302	2
7475	89691.94957	12830.02359	2
7476	57759.84269	16515.84522	2
7477	96875.06832	5767.256019	2
7478	49378.70014	20052.5244	1
7479	44268.01082	21372.77763	1
7480	21752.7969	30802.43583	1
7481	75216.96349	12291.3417	2
7482	15565.20221	27335.41974	1
7483	78573.39635	18164.9564	2
7484	59500.33251	15786.60446	2
7485	62075.99537	17158.15186	2
7486	89126.95004	9473.254597	2
7487	51569.09009	15304.81262	2
7488	55733.09014	14718.50971	2
7489	55855.65911	18083.28226	2
7490	21947.61722	22714.92156	1
7491	68721.37849	19453.39831	2
7492	69123.66212	13081.21728	2
7493	41870.355	19395.9335	1
7494	55765.83675	18812.38809	2
7495	106654.5812	7077.006223	3
7496	43794.36727	21508.41915	1
7497	14283.85502	27667.8216	1
7498	18914.44982	26475.01652	1
7499	49501.168	21972.75889	1
7500	37804.45739	25290.86084	1
7501	97451.89671	10496.4829	2
7502	33239.23556	27610.413	1
7503	39453.37999	21540.04514	1
7504	23795.96944	21634.59105	1
7505	82845.65571	12418.80216	2
7506	66286.6033	17395.3238	2
7507	68164.95697	15866.2003	2
7508	80384.20356	19511.81505	2
7509	38113.25039	25194.66046	1
7510	78805.49443	15886.19192	2
7511	61728.07739	19096.41722	2
7512	22585.02407	22864.57265	1
7513	43246.58874	23082.77508	1
7514	1387.964211	28426.25298	1
7515	19119.25123	25455.82626	1
7516	63731.91447	15660.69288	2
7517	52359.17308	17967.03469	2
7518	63219.45891	15295.04014	2
7519	86965.68312	11970.60003	2
7520	57912.36304	17933.76358	2
7521	64031.4357	20540.91971	2
7522	65795.25229	14051.3569	2
7523	77758.07412	12167.3726	2
7524	40257.49693	24138.61515	1
7525	37145.31782	28462.01971	1
7526	42077.59252	20667.13644	1
7527	31540.27029	23368.38003	1
7528	39149.70202	19163.44839	1
7529	32469.29702	19287.11058	1
7530	41108.09645	22578.52702	1
7531	40547.9483	24981.17905	1
7532	34608.46155	25685.56256	1
7533	38799.65074	23132.62372	1
7534	40733.08522	18933.04336	1
7535	38455.53416	26134.83454	1
7536	32326.27044	20579.17315	1
7537	37305.98377	23559.50727	1
7538	42725.58204	22960.71726	1
7539	33850.01584	25108.45179	1
7540	38911.37832	18354.65854	1
7541	35026.82829	25696.30222	1
7542	32305.89507	22601.2799	1
7543	33869.8701	18426.688	1
7544	42593.17324	16882.94133	1
7545	42196.51116	15760.29135	1
7546	34356.54788	20818.06163	1
7547	43713.01001	19473.67564	1
7548	34476.67403	23585.32585	1
7549	34533.1731	30136.99412	1
7550	29740.77651	23714.18207	1
7551	34390.01106	17480.29898	1
7552	38136.21687	24779.97194	1
7553	40307.18777	25857.20667	1
7554	33118.74952	19127.27427	1
7555	37428.63906	22436.4523	1
7556	35588.77677	19139.44488	1
7557	34453.23425	22500.06252	1
7558	41149.67086	20722.15422	1
7559	32635.79481	25703.61942	1
7560	43073.10755	25525.89492	1
7561	38718.64141	23387.08329	1
7562	32039.70149	26679.18011	1
7563	35656.36419	22180.81072	1
7564	42295.04148	25753.99083	1
7565	42340.10596	23040.48092	1
7566	35093.56274	21946.23599	1
7567	44310.84888	19169.62546	1
7568	32849.9681	22045.04864	1
7569	36125.25027	21292.79673	1
7570	37893.36242	26709.51818	1
7571	36360.94502	18779.1981	1
7572	32529.5328	25629.49646	1
7573	40462.36912	20405.81457	1
7574	32934.18404	21831.31056	1
7575	40629.33113	18493.22954	1
7576	39466.99347	27510.78075	1
7577	38957.72594	19197.11499	1
7578	35559.41338	19994.28615	1
7579	42574.84082	24264.48986	1
7580	40980.87041	24089.30373	1
7581	41575.63939	22087.25065	1
7582	39883.82397	23189.75046	1
7583	41454.77418	24047.98211	1
7584	36412.64823	19780.79576	1
7585	42560.55909	15435.13766	1
7586	41265.31175	23874.59328	1
7587	43811.11077	22421.45117	1
7588	44850.83308	18551.63088	1
7589	39731.21838	23594.51101	1
7590	34485.74749	22167.00276	1
7591	43366.13282	19586.98905	1
7592	41980.92553	23249.95922	1
7593	41131.19866	24916.0349	1
7594	38805.04643	24414.91562	1
7595	34137.57185	24608.60089	1
7596	37880.86316	22964.87678	1
7597	32649.63026	25626.01259	1
7598	42898.91243	20808.51896	1
7599	45245.51504	19555.43531	1
7600	31887.67768	22831.37865	1
7601	36441.609	21387.42391	1
7602	39387.78467	17866.49167	1
7603	31529.70996	23258.44743	1
7604	40027.22293	19934.996	1
7605	37900.85608	21132.73417	1
7606	35822.3725	15344.71602	1
7607	35290.04606	21191.18749	1
7608	39833.60721	22871.90019	1
7609	34644.53411	24515.26025	1
7610	32230.78903	21317.57388	1
7611	35083.99519	24052.43988	1
7612	41502.22143	25910.37532	1
7613	38076.36447	22870.00326	1
7614	30860.00799	24401.66603	1
7615	36207.21825	18804.94594	1
7616	37466.18931	26254.32237	1
7617	37365.59367	20597.90501	1
7618	39165.96168	25454.89041	1
7619	40327.25298	24144.61944	1
7620	42578.84219	18361.68883	1
7621	32862.95963	16843.43584	1
7622	35419.22557	23967.19746	1
7623	40987.04422	23604.33372	1
7624	38011.53118	19623.51711	1
7625	40448.55197	23961.19927	1
7626	35036.51261	23387.63452	1
7627	31585.8116	27952.71057	1
7628	38983.302	21230.5194	1
7629	41109.00949	19905.91227	1
7630	38264.80895	23756.95683	1
7631	33498.25965	16176.6508	1
7632	32695.40992	25445.85473	1
7633	40466.97617	21690.44266	1
7634	43196.0527	26021.44004	1
7635	43355.92745	20664.45068	1
7636	36536.80386	20460.83168	1
7637	31947.96875	23860.90822	1
7638	35125.24854	15754.22623	1
7639	36873.49015	19877.04331	1
7640	36072.2367	23027.58109	1
7641	37616.28757	26845.46252	1
7642	32860.80956	23857.69789	1
7643	38264.59408	21025.85232	1
7644	37655.91221	20152.13107	1
7645	43069.64753	21372.16656	1
7646	34642.25566	23798.65998	1
7647	33931.84178	20508.30065	1
7648	33740.31188	22068.0172	1
7649	38852.67165	22038.9473	1
7650	34876.16206	24265.11495	1
7651	37817.89777	19173.06195	1
7652	36591.30399	17170.13872	1
7653	41208.56951	23402.52327	1
7654	38807.95598	18386.39661	1
7655	41714.56523	21577.12826	1
7656	35290.08825	23957.92873	1
7657	40677.73851	25354.50227	1
7658	37132.3648	23471.09326	1
7659	34982.98334	20466.507	1
7660	37706.88886	19884.94689	1
7661	36838.79939	17228.71473	1
7662	41077.39898	27633.97573	1
7663	39788.5472	26522.82186	1
7664	43395.75128	20346.74698	1
7665	35749.27821	17153.47678	1
7666	38015.04434	17412.19607	1
7667	34628.25839	24652.74413	1
7668	41430.33907	16103.1377	1
7669	41968.75151	22509.37174	1
7670	35199.9781	18244.87858	1
7671	37539.4611	21829.58371	1
7672	37504.94002	26731.5118	1
7673	38400.04513	21733.30909	1
7674	41910.72847	20033.67823	1
7675	32073.74056	27510.844	1
7676	36008.73467	19078.00638	1
7677	43347.67745	23402.24881	1
7678	32617.98164	15250.58626	1
7679	38688.9433	22406.45336	1
7680	42157.07915	21294.58953	1
7681	41388.65426	19256.43756	1
7682	42011.67335	21154.93256	1
7683	39536.73905	20634.53545	1
7684	33889.45494	23551.42014	1
7685	33438.16075	21725.1765	1
7686	35913.07479	20102.23867	1
7687	38375.84399	19654.10508	1
7688	40677.36342	17227.85136	1
7689	36449.32693	16613.0355	1
7690	36325.20365	19329.43321	1
7691	44284.09005	21623.63221	1
7692	43455.18579	21723.09524	1
7693	39836.93097	21879.63171	1
7694	37936.92977	20079.69813	1
7695	37413.87258	22221.0104	1
7696	38604.40194	20485.4042	1
7697	31756.07886	24087.6044	1
7698	38726.71205	21712.99204	1
7699	39870.77377	23036.27307	1
7700	35241.23051	16593.10721	1
7701	35195.82435	22873.37008	1
7702	31301.75891	25170.0953	1
7703	37883.07901	27970.19824	1
7704	37738.29271	20096.4259	1
7705	42222.21171	17401.81372	1
7706	36508.8567	24699.31301	1
7707	36320.82182	18855.25468	1
7708	38804.67597	24554.97942	1
7709	36551.41966	18831.62983	1
7710	39033.61678	22281.92353	1
7711	38659.88771	25105.75242	1
7712	34310.12048	28596.30641	1
7713	34520.12056	18985.26571	1
7714	38107.89205	24272.27048	1
7715	41016.07356	23308.63935	1
7716	37248.89963	23310.04951	1
7717	38113.10371	18157.99559	1
7718	34773.60618	25144.23024	1
7719	42758.61602	19945.07413	1
7720	35857.40488	18995.95031	1
7721	39625.8149	21046.29613	1
7722	40287.7981	24931.33409	1
7723	34022.69183	20052.63769	1
7724	38628.45453	20097.12309	1
7725	33892.19974	23853.98612	1
7726	33482.29588	22587.95411	1
7727	44109.81931	20920.21408	1
7728	35579.41611	24640.44636	1
7729	37861.63059	19902.37455	1
7730	37025.43724	17696.3261	1
7731	38620.53304	19915.25057	1
7732	38377.41595	20335.30557	1
7733	39559.62513	18857.46837	1
7734	31631.97993	28002.24511	1
7735	35329.98734	20788.2144	1
7736	44190.92303	18507.19094	1
7737	40455.78675	26068.36791	1
7738	35725.83785	21552.70852	1
7739	42175.58717	25349.10101	1
7740	37432.22938	22956.23186	1
7741	33597.59802	23175.9523	1
7742	36233.92878	19856.80534	1
7743	37472.06633	18972.79799	1
7744	38183.89014	25304.55006	1
7745	38185.57145	23954.35668	1
7746	38100.47565	21338.10739	1
7747	36069.82137	16560.57722	1
7748	38447.13263	23262.00866	1
7749	34237.79234	14705.8521	1
7750	40276.94023	15707.63823	1
7751	38216.69043	18740.40359	1
7752	36908.86282	24270.99137	1
7753	36402.22608	16522.30287	1
7754	40258.49021	21304.88989	1
7755	37000.20985	20013.92878	1
7756	37166.78164	20668.77596	1
7757	38176.2248	24654.52855	1
7758	38617.40794	24978.87536	1
7759	31541.78745	21495.36009	1
7760	37029.30705	25565.86603	1
7761	41189.32571	23752.99957	1
7762	36276.60381	24577.53377	1
7763	33054.14053	24759.67541	1
7764	44042.22291	23182.52811	1
7765	41719.2536	22973.70339	1
7766	34840.97372	16395.84756	1
7767	44292.72723	17997.96063	1
7768	34660.28617	18554.73186	1
7769	38092.28573	23220.23144	1
7770	44617.02134	22106.83368	1
7771	34094.39708	26952.61761	1
7772	40963.4214	23488.97279	1
7773	42021.38027	13829.38479	1
7774	41289.77166	26467.44142	1
7775	36900.65462	19065.29224	1
7776	36232.18584	21789.54341	1
7777	32772.21845	23108.9786	1
7778	37496.80135	20356.98412	1
7779	34764.31038	28247.21189	1
7780	42751.60327	24137.44627	1
7781	38439.26543	18533.19054	1
7782	38880.2349	18905.12283	1
7783	32465.69134	23333.77178	1
7784	31713.65988	19333.36033	1
7785	32151.82149	20621.12199	1
7786	32578.88919	24785.30291	1
7787	35294.39178	16630.08168	1
7788	36219.02983	20339.71445	1
7789	39438.565	24883.42634	1
7790	34535.29866	17088.85396	1
7791	35183.16199	22228.05574	1
7792	38397.51979	20224.95557	1
7793	41599.87758	25878.5897	1
7794	33696.94084	15734.61969	1
7795	39500.36707	28086.72581	1
7796	41292.51277	18686.00357	1
7797	34948.14376	17961.41189	1
7798	34654.37987	25505.5523	1
7799	35607.44158	16960.97006	1
7800	31598.29509	17302.40561	1
7801	33344.58144	21764.44065	1
7802	39568.07019	26893.67113	1
7803	34831.53511	23740.29064	1
7804	35798.03236	17575.94769	1
7805	38453.30827	13547.69839	1
7806	41901.96582	20020.24797	1
7807	41370.05698	18519.28098	1
7808	38232.41895	25812.61402	1
7809	30549.03454	20617.26179	1
7810	34426.45617	23020.22111	1
7811	39950.85381	22547.59571	1
7812	34325.48587	20610.23343	1
7813	40329.11308	23787.73613	1
7814	42798.15028	15990.42205	1
7815	37289.53922	24065.63288	1
7816	41827.42727	22289.5471	1
7817	41233.90906	19087.6711	1
7818	36385.43528	17919.16447	1
7819	39684.08322	27084.09156	1
7820	33547.44064	15256.54037	1
7821	37935.72497	19528.86276	1
7822	31154.0323	24589.60205	1
7823	38289.36625	23330.31602	1
7824	39180.30339	22541.79927	1
7825	37066.19635	23977.50006	1
7826	36583.88854	26752.28146	1
7827	39207.35381	17604.39515	1
7828	37624.16544	22734.19769	1
7829	37958.11237	23273.58395	1
7830	33531.80644	29024.82287	1
7831	36018.31548	22362.01586	1
7832	40568.86212	21319.03431	1
7833	41643.68097	25082.96614	1
7834	31966.04763	27828.70895	1
7835	37843.84708	27676.66111	1
7836	35335.27865	20573.91024	1
7837	42315.12567	22761.09925	1
7838	40373.15412	23342.93051	1
7839	32407.91758	25793.1263	1
7840	40507.76084	25015.21131	1
7841	34753.78919	23320.23833	1
7842	34148.85641	24148.22012	1
7843	38760.23709	26056.77078	1
7844	44120.57521	23144.24052	1
7845	43713.58061	21373.89794	1
7846	41604.37743	25658.28042	1
7847	38212.59897	25538.19265	1
7848	40139.51361	20948.03616	1
7849	36060.73369	22662.60734	1
7850	39556.93958	18425.49749	1
7851	38879.36456	19294.61707	1
7852	42413.53666	23289.68747	1
7853	33227.67638	22156.8677	1
7854	38681.91324	25886.80016	1
7855	37215.12309	24630.88048	1
7856	38832.21058	21311.83057	1
7857	31030.36632	22154.28537	1
7858	41465.47727	21486.32975	1
7859	42387.91908	18171.13007	1
7860	36293.58001	22907.6844	1
7861	35719.36663	24178.90042	1
7862	42157.70189	20379.17481	1
7863	45153.11016	21346.79599	1
7864	32848.86132	23492.99847	1
7865	34290.98294	16391.34084	1
7866	43290.63254	16200.27922	1
7867	33260.08195	22123.82139	1
7868	31698.55414	26619.59593	1
7869	38918.42379	17922.95341	1
7870	41454.95739	20682.63242	1
7871	36852.58519	19053.16871	1
7872	31048.23963	22987.48044	1
7873	37228.44831	24010.32919	1
7874	32466.3764	27710.48759	1
7875	38561.70107	21725.81862	1
7876	39575.31438	17608.32989	1
7877	37809.19636	23743.09849	1
7878	39080.89203	22674.69243	1
7879	34324.98874	15240.51261	1
7880	35097.76209	24586.12116	1
7881	40089.0059	21808.78224	1
7882	42615.29959	17891.89599	1
7883	41876.2555	22838.79818	1
7884	33172.87416	13772.95733	1
7885	31413.72744	21841.93561	1
7886	34570.42678	19251.51971	1
7887	37590.11794	28576.67483	1
7888	35085.72493	23149.81132	1
7889	40749.04016	20052.21031	1
7890	33594.40135	23336.13641	1
7891	39095.65372	14454.69088	1
7892	40702.79647	19232.67647	1
7893	36731.86592	21959.80084	1
7894	37321.93794	18777.22308	1
7895	35449.11389	21658.89225	1
7896	32272.36634	21852.12406	1
7897	29136.62136	22007.80288	1
7898	34399.06771	21185.88524	1
7899	38887.61993	22473.83617	1
7900	39721.33587	20392.00598	1
7901	41154.45494	20655.9639	1
7902	45187.54144	23058.66802	1
7903	42192.60001	26169.33385	1
7904	33423.22162	19897.1128	1
7905	38664.19632	23182.8082	1
7906	29795.54697	20068.52769	1
7907	35281.5114	21508.36291	1
7908	37474.94353	18550.23706	1
7909	38849.03345	19475.99521	1
7910	37912.53241	21526.68664	1
7911	36181.24481	18840.79146	1
7912	42508.44461	20590.14413	1
7913	45163.22664	23943.01238	1
7914	37435.39309	27875.98113	1
7915	41714.68608	22156.21309	1
7916	42517.38468	21823.90487	1
7917	37054.89039	16393.99575	1
7918	34818.0139	16988.3724	1
7919	39493.60992	23391.97261	1
7920	40195.78206	22245.83926	1
7921	44011.28039	22054.16455	1
7922	36082.31389	19029.08917	1
7923	37900.32814	22434.93112	1
7924	38885.68536	17419.76055	1
7925	32903.89586	21339.15804	1
7926	33570.31334	26979.09416	1
7927	39317.99835	27454.84998	1
7928	39214.84537	18042.79891	1
7929	35120.70878	22401.91775	1
7930	37434.73176	22681.42303	1
7931	40724.14811	25725.25811	1
7932	39662.0869	24332.16659	1
7933	36299.84846	23547.29338	1
7934	39663.21255	23058.45334	1
7935	34204.71557	20336.63245	1
7936	37486.14553	30105.12126	1
7937	37264.37646	25745.5006	1
7938	30489.2621	23696.09294	1
7939	41924.32394	22575.21262	1
7940	33626.04981	24278.02113	1
7941	35994.99048	23292.72611	1
7942	39868.43331	24100.34639	1
7943	37972.14959	25825.57717	1
7944	35719.37943	23357.74921	1
7945	41414.36318	26778.95214	1
7946	40254.97796	23222.35373	1
7947	29807.68898	25952.43769	1
7948	39199.29068	26624.17151	1
7949	37934.93744	22877.63902	1
7950	29833.85447	19435.10047	1
7951	33865.02857	21150.73408	1
7952	38523.05196	24079.87675	1
7953	31190.64243	22815.97183	1
7954	38984.27671	21765.34167	1
7955	40064.57998	27717.0023	1
7956	35198.73174	26013.53925	1
7957	35526.15647	20055.6851	1
7958	33609.17882	22336.8235	1
7959	41152.6623	23995.11455	1
7960	38809.34633	27257.95948	1
7961	30429.14299	20723.70802	1
7962	35664.14931	28086.412	1
7963	36301.48545	25499.68317	1
7964	33475.99287	23345.02027	1
7965	32985.36762	21499.30981	1
7966	37582.28991	21816.50636	1
7967	36117.61479	22015.35521	1
7968	41089.41811	28003.18744	1
7969	38989.516	22809.90012	1
7970	34663.5058	21501.6864	1
7971	29896.80239	24517.67437	1
7972	35807.59809	23567.1844	1
7973	32561.71169	23539.19054	1
7974	36411.30255	29096.52761	1
7975	35658.2147	27256.04159	1
7976	36536.19539	24549.03193	1
7977	41684.23485	26973.60808	1
7978	35217.27728	27399.91517	1
7979	36751.67365	20518.79565	1
7980	29115.41655	23325.76561	1
7981	31538.16131	19196.61172	1
7982	32571.92402	21965.24462	1
7983	35239.96586	27232.60103	1
7984	34637.24501	20347.38593	1
7985	31808.79659	23968.99458	1
7986	37079.40472	21530.85701	1
7987	33849.72443	21283.55924	1
7988	39690.27749	25358.69559	1
7989	43709.42138	23060.84499	1
7990	34160.18815	22870.32939	1
7991	42179.48035	29080.81168	1
7992	36900.15893	22343.29855	1
7993	38404.47762	24933.78638	1
7994	31755.39657	23902.49337	1
7995	33894.46705	28227.56179	1
7996	35071.05341	17610.15636	1
7997	35813.33669	19773.92206	1
7998	37364.51084	25875.08594	1
7999	30811.86216	22643.72073	1
8000	33214.91052	21889.3179	1
8001	36361.43605	21925.64489	1
8002	35178.87263	23822.50644	1
8003	35953.38207	28012.45607	1
8004	36192.62038	25077.68453	1
8005	38759.4996	25135.22827	1
8006	35952.66587	19345.28695	1
8007	36086.10452	22196.69657	1
8008	41360.31971	25103.62785	1
8009	41204.59938	27298.6895	1
8010	32411.18111	21045.55524	1
8011	40664.68247	22066.25916	1
8012	39091.21147	24231.85192	1
8013	37550.65884	24955.57877	1
8014	38433.81467	22175.12483	1
8015	34158.15708	24607.92415	1
8016	35284.88652	18334.64337	1
8017	32298.70691	22140.07527	1
8018	29924.02236	24323.52676	1
8019	33674.4827	24631.5544	1
8020	35112.15598	20597.3685	1
8021	35460.89994	27123.09754	1
8022	32516.20741	22553.36505	1
8023	38217.23761	24923.08848	1
8024	32937.72966	24189.85178	1
8025	39847.81551	21568.95016	1
8026	35002.25364	28393.53136	1
8027	33171.54057	23001.35351	1
8028	35869.26447	22705.72926	1
8029	39282.45806	21960.7008	1
8030	31630.3201	25005.54158	1
8031	37517.71583	24119.74753	1
8032	38111.8141	25187.68241	1
8033	42373.99039	25811.48293	1
8034	32854.79354	21246.82839	1
8035	33305.89855	25364.38709	1
8036	37126.00442	19327.93043	1
8037	35554.68872	22092.73572	1
8038	34756.54611	18919.98933	1
8039	33615.62452	22113.81793	1
8040	35209.91169	18601.25178	1
8041	35108.39332	25540.10912	1
8042	34505.50011	27983.43814	1
8043	35244.5412	23996.82753	1
8044	36568.19231	23263.50497	1
8045	34175.49018	23259.01889	1
8046	35992.77731	24771.12277	1
8047	33065.73576	22225.74842	1
8048	35739.29864	24026.47569	1
8049	41791.44423	24203.98833	1
8050	35366.96146	24937.93121	1
8051	39044.90327	27394.63944	1
8052	36441.34531	22923.0682	1
8053	35204.98135	21118.33543	1
8054	36344.22759	21920.01666	1
8055	37562.58457	19264.67184	1
8056	38252.6602	21918.55866	1
8057	38648.78566	25786.72658	1
8058	32058.44651	18987.51322	1
8059	38824.19545	23722.88498	1
8060	37533.00416	20370.7765	1
8061	41609.98649	22231.48186	1
8062	32230.04889	21498.55461	1
8063	37017.12883	21971.54735	1
8064	36781.5406	21236.91975	1
8065	39186.71377	26304.73307	1
8066	34464.04141	23429.48157	1
8067	32942.51114	22071.72349	1
8068	36980.05875	23158.47275	1
8069	40207.60724	21948.83258	1
8070	34725.89014	21127.20216	1
8071	35264.55492	27687.08486	1
8072	37514.89593	25864.62104	1
8073	34332.22819	28200.47975	1
8074	40079.36572	25670.70413	1
8075	32947.91286	25607.38188	1
8076	38103.055	28367.68022	1
8077	38923.16921	24127.58642	1
8078	34920.93241	21780.91599	1
8079	38277.42982	29980.92279	1
8080	34379.56968	24258.61932	1
8081	36912.86661	24417.79094	1
8082	41678.7711	23768.5076	1
8083	31590.27353	23236.99043	1
8084	37344.68009	27185.91343	1
8085	32759.74866	22027.74793	1
8086	39954.13525	23708.62679	1
8087	32720.56424	24417.74998	1
8088	34834.815	27939.88505	1
8089	34461.94298	25165.61358	1
8090	33407.16295	20917.65298	1
8091	33634.64134	27476.06167	1
8092	36907.03876	19553.08373	1
8093	29497.85371	22263.31471	1
8094	35711.02303	25442.44769	1
8095	32966.68877	21775.41705	1
8096	39099.60866	23936.6706	1
8097	35522.21991	24069.91382	1
8098	35588.84667	24265.35607	1
8099	34750.74036	22778.88182	1
8100	36578.85052	23995.12285	1
8101	35512.83316	20595.84291	1
8102	41110.62167	24319.42266	1
8103	38866.13867	22509.92311	1
8104	38221.73255	28281.55919	1
8105	33234.21759	23443.99178	1
8106	36391.66908	21490.98473	1
8107	38382.19905	24728.49658	1
8108	35584.9902	25639.24892	1
8109	33737.76456	23508.76424	1
8110	38451.04058	24596.72747	1
8111	33721.80777	19829.22517	1
8112	31797.871	24983.81598	1
8113	38294.74978	25835.00343	1
8114	33939.28378	25381.70819	1
8115	36257.83994	27954.16269	1
8116	35184.46015	21931.24344	1
8117	37829.93186	27009.22308	1
8118	36288.58029	25101.21382	1
8119	32655.92986	22988.04452	1
8120	34070.23567	19083.21862	1
8121	39492.98455	23427.33457	1
8122	33776.79907	22834.80873	1
8123	31411.60472	24195.44318	1
8124	37437.66667	21313.85583	1
8125	40473.79426	22138.02553	1
8126	36832.67668	24482.86473	1
8127	35144.59871	24538.97186	1
8128	42979.29681	27213.66187	1
8129	29765.8569	23856.87871	1
8130	37120.38622	20982.20569	1
8131	34990.78589	26058.2205	1
8132	37722.96299	23287.56166	1
8133	35641.24019	26647.35525	1
8134	34148.90393	25818.45964	1
8135	37129.85895	20732.47788	1
8136	38861.35979	26364.7237	1
8137	32096.28072	19720.57714	1
8138	30900.07744	23654.65026	1
8139	37697.4369	28870.9481	1
8140	34467.1514	25964.32483	1
8141	34562.88639	25582.52821	1
8142	34297.30024	26351.07087	1
8143	32148.84315	23812.93988	1
8144	39938.4714	24194.97244	1
8145	34424.53727	26359.71148	1
8146	37225.63386	23586.52849	1
8147	40976.32348	29332.11098	1
8148	38424.62993	23240.8763	1
8149	33407.10417	19458.17055	1
8150	30598.94949	24220.79226	1
8151	33781.54628	21287.34663	1
8152	31854.58558	23391.71231	1
8153	31862.39554	27438.03664	1
8154	36665.79673	29374.87044	1
8155	32503.08371	27007.03691	1
8156	37494.0389	22399.46719	1
8157	36154.4874	24474.52815	1
8158	39480.56189	26307.61169	1
8159	36940.53818	25243.25291	1
8160	32035.02198	19797.12209	1
8161	31535.85198	19633.94827	1
